"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"Vwf.Kit"	"Vwf"	"Kit"	0	0	0	0	0	127	0	0	0	0	0	445	85	517
"Bmp8b.Kit"	"Bmp8b"	"Kit"	0	0	0	0	0	0	0	0	87	0	0	308	68	359
"Tgfb1.Kit"	"Tgfb1"	"Kit"	0	0	0	0	0	0	0	0	87	0	0	470	68	509
"Shh.Kit"	"Shh"	"Kit"	0	0	0	0	0	0	0	0	0	0	0	216	142	298
"Apoe.Kit"	"Apoe"	"Kit"	0	0	0	0	0	134	0	0	0	0	0	230	75	329
"Efna2.Kit"	"Efna2"	"Kit"	0	0	0	0	0	0	0	0	154	800	0	76	69	834
"Tgfb3.Kit"	"Tgfb3"	"Kit"	0	0	0	0	0	0	0	0	87	0	0	153	68	216
"Efnb3.Kit"	"Efnb3"	"Kit"	0	0	0	0	0	0	0	0	154	0	0	43	69	180
"Sst.Kit"	"Sst"	"Kit"	0	0	0	0	0	0	0	0	0	0	0	66	137	159
"Pgf.Kit"	"Pgf"	"Kit"	0	0	0	0	0	0	0	0	129	800	310	137	201	902
"App.Kit"	"App"	"Kit"	0	0	0	0	0	0	0	0	77	0	0	59	109	158
"Mmp12.Plaur"	"Mmp12"	"Plaur"	0	0	0	0	0	0	0	0	165	0	559	0	67	626
"Mmp12.Cd79a"	"Mmp12"	"Cd79a"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Mmp12.Il7r"	"Mmp12"	"Il7r"	0	0	0	0	0	416	0	0	0	0	0	0	0	416
"Mmp12.Cd44"	"Mmp12"	"Cd44"	0	0	0	0	0	0	0	0	95	0	0	0	116	165
"Tnfsf14.Cd79a"	"Tnfsf14"	"Cd79a"	0	0	0	0	0	0	0	0	0	0	0	0	186	186
"Fgf23.Pth1r"	"Fgf23"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	202	65	221
"Icam2.Pth1r"	"Icam2"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	332	0	332
"Col1a1.Pth1r"	"Col1a1"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	395	0	394
"Ace.Pth1r"	"Ace"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	96	100	151
"Tgfb1.Pth1r"	"Tgfb1"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
"Shh.Pth1r"	"Shh"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	140	75	170
"Trh.Bdkrb2"	"Trh"	"Bdkrb2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Ccl2.Itgae"	"Ccl2"	"Itgae"	0	0	0	0	0	0	0	0	0	0	0	157	0	156
"Cdh1.Itgae"	"Cdh1"	"Itgae"	0	0	0	0	0	0	0	0	165	900	559	918	0	996
"Tgfb1.Itgae"	"Tgfb1"	"Itgae"	0	0	0	0	0	0	0	0	0	0	0	865	107	874
"Ins2.Epor"	"Ins2"	"Epor"	0	0	0	0	0	0	0	0	0	0	0	0	174	173
"Il4.Epor"	"Il4"	"Epor"	0	0	0	0	0	0	0	0	0	800	0	0	120	816
"Vwf.Epor"	"Vwf"	"Epor"	0	0	0	0	0	0	0	0	0	0	0	158	63	177
"Wnt3.Epha2"	"Wnt3"	"Epha2"	0	0	0	0	0	0	0	0	110	0	0	52	210	275
"Fgf23.Epha2"	"Fgf23"	"Epha2"	0	0	0	0	0	0	0	0	0	800	0	0	128	818
"Fgf6.Epha2"	"Fgf6"	"Epha2"	0	0	0	0	0	0	0	0	0	800	0	0	128	818
"Ins2.Epha2"	"Ins2"	"Epha2"	0	0	0	0	0	0	0	0	80	800	0	42	107	821
"Cdh1.Epha2"	"Cdh1"	"Epha2"	0	0	0	0	0	0	0	0	0	0	559	903	96	958
"Pdgfb.Epha2"	"Pdgfb"	"Epha2"	0	0	0	0	0	0	0	0	108	800	0	193	0	843
"Sema4f.Epha2"	"Sema4f"	"Epha2"	0	0	0	0	0	0	0	0	65	0	0	0	219	238
"Efnb2.Epha2"	"Efnb2"	"Epha2"	0	0	0	0	0	0	454	0	432	0	398	335	613	943
"Bmp8b.Epha2"	"Bmp8b"	"Epha2"	0	0	0	0	0	0	78	0	68	0	0	0	107	165
"Tgfb1.Epha2"	"Tgfb1"	"Epha2"	0	0	0	0	0	0	78	0	68	0	0	152	107	262
"Efna2.Epha2"	"Efna2"	"Epha2"	0	0	0	0	0	0	454	0	648	800	398	751	557	996
"Tgfb3.Epha2"	"Tgfb3"	"Epha2"	0	0	0	0	0	0	78	0	68	0	0	0	107	165
"Efnb3.Epha2"	"Efnb3"	"Epha2"	0	0	0	0	0	0	454	0	292	0	398	378	557	924
"Pgf.Epha2"	"Pgf"	"Epha2"	0	0	0	0	0	0	0	0	82	800	0	0	75	815
"Kiss1.Bdkrb2"	"Kiss1"	"Bdkrb2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Wnt3.Tgfbr1"	"Wnt3"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	143	138	229
"Ccl2.Tgfbr1"	"Ccl2"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	161	0	161
"Cdh1.Tgfbr1"	"Cdh1"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	550	0	550
"Pdgfb.Tgfbr1"	"Pdgfb"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	396	0	396
"Efnb2.Tgfbr1"	"Efnb2"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	141	75	171
"Col1a1.Tgfbr1"	"Col1a1"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	357	0	357
"Ltbp1.Tgfbr1"	"Ltbp1"	"Tgfbr1"	0	0	0	0	0	0	0	0	63	0	0	415	0	428
"Bmp8b.Tgfbr1"	"Bmp8b"	"Tgfbr1"	0	0	0	0	0	0	0	0	167	0	0	220	221	449
"Tgfb1.Tgfbr1"	"Tgfb1"	"Tgfbr1"	0	0	0	0	0	0	0	0	928	900	628	760	696	999
"Shh.Tgfbr1"	"Shh"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	143	550	598
"Tgfb3.Tgfbr1"	"Tgfb3"	"Tgfbr1"	0	0	0	0	0	0	0	0	914	800	628	634	221	997
"Mmp12.Tgfbr1"	"Mmp12"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	176	0	175
"Wnt3.Cav1"	"Wnt3"	"Cav1"	0	0	0	0	0	0	0	0	0	0	493	65	75	523
"Ccl2.Cav1"	"Ccl2"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	300	0	300
"Ins2.Cav1"	"Ins2"	"Cav1"	0	0	0	0	0	0	0	0	0	0	559	127	107	626
"Cdh1.Cav1"	"Cdh1"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	923	0	923
"Pdgfb.Cav1"	"Pdgfb"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	240	0	239
"Col6a1.Cav1"	"Col6a1"	"Cav1"	0	0	0	0	0	254	0	0	0	0	0	81	84	317
"Col1a1.Cav1"	"Col1a1"	"Cav1"	0	0	0	0	0	124	0	0	0	0	0	210	0	278
"Ace.Cav1"	"Ace"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	270	0	270
"Vwf.Cav1"	"Vwf"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	240	0	239
"Tgfb1.Cav1"	"Tgfb1"	"Cav1"	0	0	0	0	0	0	0	0	0	0	559	450	0	747
"Apoe.Cav1"	"Apoe"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	411	0	410
"App.Cav1"	"App"	"Cav1"	0	0	0	0	0	0	0	0	165	0	0	156	0	265
"Nid1.Cav1"	"Nid1"	"Cav1"	0	0	0	0	0	232	0	0	0	0	0	143	0	313
"Bmp8b.Crlf1"	"Bmp8b"	"Crlf1"	0	0	0	0	0	0	0	0	0	0	0	161	0	161
"Nid1.Crlf1"	"Nid1"	"Crlf1"	0	0	0	0	0	0	0	0	0	0	0	108	133	193
"Bmp7.Ngfr"	"Bmp7"	"Ngfr"	0	0	0	0	0	0	0	0	0	0	0	233	0	232
"Bmp7.Pdgfra"	"Bmp7"	"Pdgfra"	0	0	0	0	0	0	0	0	87	0	0	203	68	262
"Bmp7.Acvrl1"	"Bmp7"	"Acvrl1"	0	0	0	0	0	0	0	0	341	0	493	563	404	901
"Bmp7.Acvr1b"	"Bmp7"	"Acvr1b"	0	0	0	0	0	0	0	0	341	0	417	641	221	878
"Bmp7.Smo"	"Bmp7"	"Smo"	0	0	0	0	0	0	0	0	64	0	0	416	210	530
"Bmp7.Ddr1"	"Bmp7"	"Ddr1"	0	0	0	0	0	0	0	0	0	0	0	153	0	152
"Bmp7.Fgfr4"	"Bmp7"	"Fgfr4"	0	0	0	0	0	0	0	0	87	0	0	238	139	348
"Bmp7.Igf1r"	"Bmp7"	"Igf1r"	0	0	0	0	0	0	0	0	68	0	0	90	151	217
"Bmp7.Kit"	"Bmp7"	"Kit"	0	0	0	0	0	0	0	0	87	0	0	260	68	315
"Bmp7.Pth1r"	"Bmp7"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	310	0	309
"Bmp7.Epha2"	"Bmp7"	"Epha2"	0	0	0	0	0	0	78	0	68	0	0	85	107	203
"Bmp7.Tgfbr1"	"Bmp7"	"Tgfbr1"	0	0	0	0	0	0	0	0	341	0	417	638	221	877
"Bmp7.Crlf1"	"Bmp7"	"Crlf1"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Rarres2.Esam"	"Rarres2"	"Esam"	0	0	0	0	0	168	0	0	0	0	0	0	0	167
"Timp1.Ngfr"	"Timp1"	"Ngfr"	0	0	0	0	0	0	0	0	0	0	0	240	0	239
"Timp1.Pdgfra"	"Timp1"	"Pdgfra"	0	0	0	0	0	0	0	0	66	0	0	178	65	219
"Timp1.Itga3"	"Timp1"	"Itga3"	0	0	0	0	0	0	0	0	108	0	0	128	0	188
"Timp1.Plaur"	"Timp1"	"Plaur"	0	0	0	0	0	277	0	0	0	0	0	0	100	321
"Timp1.Axl"	"Timp1"	"Axl"	0	0	0	0	0	113	0	0	0	0	0	157	0	220
"Timp1.Cd79a"	"Timp1"	"Cd79a"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
"Timp1.Ddr1"	"Timp1"	"Ddr1"	0	0	0	0	0	0	0	0	0	0	0	162	0	161
"Timp1.Cd44"	"Timp1"	"Cd44"	0	0	0	0	0	227	66	0	0	0	0	41	709	772
"Timp1.Igf1r"	"Timp1"	"Igf1r"	0	0	0	0	0	0	0	0	0	0	0	179	137	261
"Timp1.Kit"	"Timp1"	"Kit"	0	0	0	0	0	0	0	0	66	0	0	287	65	322
"Timp1.Tgfbr1"	"Timp1"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	331	74	354
"Timp1.Cav1"	"Timp1"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	286	0	286
"Timp1.Crlf1"	"Timp1"	"Crlf1"	0	0	0	0	0	151	0	0	0	0	0	0	0	150
"Pdgfb.Eng"	"Pdgfb"	"Eng"	0	0	0	0	0	0	0	0	0	0	0	240	0	239
"Icam2.Eng"	"Icam2"	"Eng"	0	0	0	0	0	283	0	0	0	0	0	0	66	301
"Vwf.Eng"	"Vwf"	"Eng"	0	0	0	0	0	250	0	0	0	0	0	64	208	395
"Bmp8b.Eng"	"Bmp8b"	"Eng"	0	0	0	0	0	0	0	0	120	0	0	0	108	181
"Tgfb1.Eng"	"Tgfb1"	"Eng"	0	0	0	0	0	0	0	0	625	0	0	152	724	904
"Tgfb3.Eng"	"Tgfb3"	"Eng"	0	0	0	0	0	0	0	0	376	0	0	0	108	419
"Pgf.Eng"	"Pgf"	"Eng"	0	0	0	0	0	0	0	0	0	0	0	90	120	164
"Nid1.Eng"	"Nid1"	"Eng"	0	0	0	0	0	0	0	0	0	0	0	97	107	159
"Bmp7.Eng"	"Bmp7"	"Eng"	0	0	0	0	0	0	0	0	164	0	0	85	108	258
"Il16.Kcnd1"	"Il16"	"Kcnd1"	0	0	0	0	0	0	0	539	0	0	0	0	0	539
"Wnt3a.Pdgfra"	"Wnt3a"	"Pdgfra"	0	0	0	0	0	0	0	0	110	0	0	216	109	324
"Wnt3a.Acvrl1"	"Wnt3a"	"Acvrl1"	0	0	0	0	0	0	0	0	0	0	0	59	138	154
"Wnt3a.Acvr1b"	"Wnt3a"	"Acvr1b"	0	0	0	0	0	0	0	0	0	0	0	240	138	316
"Wnt3a.Smo"	"Wnt3a"	"Smo"	0	0	0	0	0	0	0	0	204	0	0	413	332	660
"Wnt3a.Fgfr4"	"Wnt3a"	"Fgfr4"	0	0	0	0	0	0	0	0	110	0	0	216	151	355
"Wnt3a.Igf1r"	"Wnt3a"	"Igf1r"	0	0	0	0	0	0	0	0	110	0	0	194	529	632
"Wnt3a.Kit"	"Wnt3a"	"Kit"	0	0	0	0	0	0	0	0	110	0	0	415	74	475
"Wnt3a.Pth1r"	"Wnt3a"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	223	0	223
"Wnt3a.Epha2"	"Wnt3a"	"Epha2"	0	0	0	0	0	0	0	0	110	0	0	102	210	313
"Wnt3a.Tgfbr1"	"Wnt3a"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	268	138	342
"Wnt3a.Cav1"	"Wnt3a"	"Cav1"	0	0	0	0	0	0	0	0	0	0	493	157	75	570
"Il4.Il12rb2"	"Il4"	"Il12rb2"	0	0	0	0	0	0	0	0	0	800	559	0	66	910
"Wnt2.Cntn1"	"Wnt2"	"Cntn1"	0	0	0	0	0	0	0	0	0	0	0	90	131	175
"Wnt2.Pdgfra"	"Wnt2"	"Pdgfra"	0	0	0	0	0	0	0	0	110	0	0	171	128	300
"Wnt2.Smo"	"Wnt2"	"Smo"	0	0	0	0	0	0	0	0	204	0	0	164	332	516
"Wnt2.Fgfr4"	"Wnt2"	"Fgfr4"	0	0	0	0	0	0	0	0	110	0	0	0	151	212
"Wnt2.Igf1r"	"Wnt2"	"Igf1r"	0	0	0	0	0	0	0	0	110	0	0	84	212	301
"Wnt2.Kit"	"Wnt2"	"Kit"	0	0	0	0	0	0	0	0	110	0	0	72	84	177
"Wnt2.Epha2"	"Wnt2"	"Epha2"	0	0	0	0	0	0	0	0	110	0	0	0	210	266
"Wnt2.Tgfbr1"	"Wnt2"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	0	337	337
"Wnt2.Cav1"	"Wnt2"	"Cav1"	0	0	0	0	0	170	0	0	0	0	389	108	0	508
"Wnt2.Kcnd1"	"Wnt2"	"Kcnd1"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
"Il4.Vipr2"	"Il4"	"Vipr2"	0	0	0	0	0	0	67	0	0	0	0	0	697	705
"Calr.Vipr2"	"Calr"	"Vipr2"	0	0	0	0	0	0	0	0	0	0	0	153	146	245
"Sst.Vipr2"	"Sst"	"Vipr2"	0	0	0	0	0	0	0	0	0	0	0	97	175	223
"Bmp5.Pdgfra"	"Bmp5"	"Pdgfra"	0	0	0	0	0	0	0	0	87	0	0	97	68	164
"Bmp5.Acvrl1"	"Bmp5"	"Acvrl1"	0	0	0	0	0	0	0	0	341	0	452	270	404	822
"Bmp5.Acvr1b"	"Bmp5"	"Acvr1b"	0	0	0	0	0	0	0	0	341	0	417	306	221	764
"Bmp5.Smo"	"Bmp5"	"Smo"	0	0	0	0	0	0	0	0	64	0	0	160	210	324
"Bmp5.Fgfr4"	"Bmp5"	"Fgfr4"	0	0	0	0	0	0	0	0	87	0	0	145	139	269
"Bmp5.Igf1r"	"Bmp5"	"Igf1r"	0	0	0	0	0	0	0	0	68	0	0	74	151	203
"Bmp5.Pth1r"	"Bmp5"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"Bmp5.Epha2"	"Bmp5"	"Epha2"	0	0	0	0	0	0	78	0	68	0	0	0	107	165
"Bmp5.Tgfbr1"	"Bmp5"	"Tgfbr1"	0	0	0	0	0	0	0	0	341	0	417	330	221	772
"Bmp5.Eng"	"Bmp5"	"Eng"	0	0	0	0	0	0	0	0	120	0	0	0	108	181
"Fgf23.Fgfrl1"	"Fgf23"	"Fgfrl1"	0	0	0	0	0	0	0	0	64	0	0	309	219	450
"Fgf6.Fgfrl1"	"Fgf6"	"Fgfrl1"	0	0	0	0	0	0	0	0	64	0	0	220	219	380
"Pdgfb.Fgfrl1"	"Pdgfb"	"Fgfrl1"	0	0	0	0	0	0	0	0	172	0	310	50	0	409
"Efnb2.Fgfrl1"	"Efnb2"	"Fgfrl1"	0	0	0	0	0	0	0	0	154	0	0	125	69	250
"Tgfb1.Fgfrl1"	"Tgfb1"	"Fgfrl1"	0	0	0	0	0	0	0	0	87	0	0	86	68	154
"Shh.Fgfrl1"	"Shh"	"Fgfrl1"	0	0	0	0	0	0	0	0	0	0	0	127	142	218
"Lamb1.Fgfrl1"	"Lamb1"	"Fgfrl1"	0	0	0	0	0	0	0	0	0	0	0	118	147	215
"Efna2.Fgfrl1"	"Efna2"	"Fgfrl1"	0	0	0	0	0	0	0	0	154	0	0	0	69	178
"Efnb3.Fgfrl1"	"Efnb3"	"Fgfrl1"	0	0	0	0	0	0	0	0	154	0	0	125	69	250
"Pgf.Fgfrl1"	"Pgf"	"Fgfrl1"	0	0	0	0	0	0	0	0	129	0	310	0	85	402
"App.Fgfrl1"	"App"	"Fgfrl1"	0	0	0	0	0	0	0	0	77	0	0	74	109	171
"Bmp7.Fgfrl1"	"Bmp7"	"Fgfrl1"	0	0	0	0	0	0	0	0	87	0	0	97	68	164
"Pdgfb.Mertk"	"Pdgfb"	"Mertk"	0	0	0	0	0	0	0	0	108	0	0	78	66	164
"Fasl.Mertk"	"Fasl"	"Mertk"	0	0	0	0	0	0	0	0	106	0	0	108	0	168
"Efnb2.Mertk"	"Efnb2"	"Mertk"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Ncan.Mertk"	"Ncan"	"Mertk"	0	0	0	0	0	0	0	0	0	0	0	0	186	186
"Shh.Mertk"	"Shh"	"Mertk"	0	0	0	0	0	0	0	0	0	0	0	0	175	175
"Efna2.Mertk"	"Efna2"	"Mertk"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Efnb3.Mertk"	"Efnb3"	"Mertk"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Angptl2.Mertk"	"Angptl2"	"Mertk"	0	0	0	0	0	0	0	0	73	0	0	116	141	234
"Plg.Plxnb3"	"Plg"	"Plxnb3"	0	0	0	0	0	0	0	0	161	0	0	328	453	664
"Plg.Plaur"	"Plg"	"Plaur"	0	0	0	0	0	0	0	0	63	900	559	0	347	969
"Plg.Cd79a"	"Plg"	"Cd79a"	0	0	0	0	0	0	0	0	0	0	0	112	173	234
"Plg.Plxna3"	"Plg"	"Plxna3"	0	0	0	0	0	0	0	0	161	0	0	54	107	229
"Csf1.Ngfr"	"Csf1"	"Ngfr"	0	0	0	0	0	0	0	0	0	800	0	69	0	805
"Csf1.Pdgfra"	"Csf1"	"Pdgfra"	0	0	0	0	0	110	0	0	0	800	417	74	150	903
"Csf1.Itgb7"	"Csf1"	"Itgb7"	0	0	0	0	0	0	0	0	0	0	436	0	64	449
"Csf1.Plaur"	"Csf1"	"Plaur"	0	0	0	0	0	191	0	0	0	0	0	0	0	191
"Csf1.Axl"	"Csf1"	"Axl"	0	0	0	0	0	265	0	0	0	0	0	0	0	265
"Csf1.Cd44"	"Csf1"	"Cd44"	0	0	0	0	0	166	0	0	0	0	0	301	0	392
"Csf1.Fgfr4"	"Csf1"	"Fgfr4"	0	0	0	0	0	0	0	0	0	800	417	0	74	882
"Csf1.Igf1r"	"Csf1"	"Igf1r"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Csf1.Kit"	"Csf1"	"Kit"	0	0	0	0	0	0	0	0	0	800	417	287	75	912
"Csf1.Epha2"	"Csf1"	"Epha2"	0	0	0	0	0	0	0	0	0	800	0	0	63	804
"Csf1.Fgfrl1"	"Csf1"	"Fgfrl1"	0	0	0	0	0	0	0	0	0	0	417	0	74	437
"Dll1.Ngfr"	"Dll1"	"Ngfr"	0	0	0	0	0	0	0	0	0	0	0	190	0	190
"Dll1.Acvrl1"	"Dll1"	"Acvrl1"	0	0	0	0	0	0	0	0	0	0	0	178	0	177
"Dll1.Smo"	"Dll1"	"Smo"	0	0	0	0	0	0	0	0	118	0	0	240	0	301
"Dll1.Cd79a"	"Dll1"	"Cd79a"	0	0	0	0	0	0	0	0	0	0	0	104	118	175
"Dll1.Ncstn"	"Dll1"	"Ncstn"	0	0	0	0	0	0	0	0	0	900	559	353	0	968
"Dll1.Fgfr4"	"Dll1"	"Fgfr4"	0	0	0	0	0	0	0	0	0	0	0	179	0	179
"Dll1.Igf1r"	"Dll1"	"Igf1r"	0	0	0	0	0	0	0	0	0	0	0	158	0	157
"Dll1.Kit"	"Dll1"	"Kit"	0	0	0	0	0	205	0	0	0	0	0	330	118	489
"Mmp13.Acvrl1"	"Mmp13"	"Acvrl1"	0	0	0	0	0	0	0	0	0	0	0	812	0	812
"Mmp13.Itga3"	"Mmp13"	"Itga3"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
"Mmp13.Smo"	"Mmp13"	"Smo"	0	0	0	0	0	0	0	0	0	0	0	141	64	161
"Mmp13.Plaur"	"Mmp13"	"Plaur"	0	0	0	0	0	0	0	0	155	0	412	0	67	495
"Mmp13.Il17ra"	"Mmp13"	"Il17ra"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Mmp13.Cd79a"	"Mmp13"	"Cd79a"	0	0	0	0	0	0	0	0	0	0	0	153	0	152
"Mmp13.Ddr1"	"Mmp13"	"Ddr1"	0	0	0	0	0	0	0	0	0	0	0	354	0	354
"Mmp13.Cd44"	"Mmp13"	"Cd44"	0	0	0	0	0	0	0	0	95	0	0	55	116	177
"Mmp13.Igf1r"	"Mmp13"	"Igf1r"	0	0	0	0	0	0	0	0	0	0	0	211	100	259
"Mmp13.Kit"	"Mmp13"	"Kit"	0	0	0	0	0	0	0	0	0	0	0	308	0	307
"Mmp13.Pth1r"	"Mmp13"	"Pth1r"	0	0	0	0	0	0	0	0	0	0	0	396	0	396
"Mmp13.Epha2"	"Mmp13"	"Epha2"	0	0	0	0	0	0	0	0	0	0	0	191	99	239
"Mmp13.Tgfbr1"	"Mmp13"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	352	0	351
"Mmp13.Cav1"	"Mmp13"	"Cav1"	0	0	0	0	0	0	0	0	72	0	0	864	0	869
"Sema4f.Plxnd1"	"Sema4f"	"Plxnd1"	0	0	0	0	0	0	0	0	73	0	0	0	357	378
"Efnb2.Plxnd1"	"Efnb2"	"Plxnd1"	0	0	0	0	0	0	166	0	0	0	0	331	107	458
"Efna2.Plxnd1"	"Efna2"	"Plxnd1"	0	0	0	0	0	0	166	0	0	0	0	0	107	223
"Efnb3.Plxnd1"	"Efnb3"	"Plxnd1"	0	0	0	0	0	0	166	0	0	0	0	180	107	335
"Plg.Plxnd1"	"Plg"	"Plxnd1"	0	0	0	0	0	0	0	0	161	0	0	0	0	161
"Wnt3.Notch4"	"Wnt3"	"Notch4"	0	0	0	0	0	0	0	0	198	0	0	247	220	487
"Fgf23.Notch4"	"Fgf23"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	56	344	354
"Fgf6.Notch4"	"Fgf6"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	99	344	383
"Cdh1.Notch4"	"Cdh1"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	329	0	329
"Pdgfb.Notch4"	"Pdgfb"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	178	0	177
"Icam2.Notch4"	"Icam2"	"Notch4"	0	0	0	0	0	221	0	0	0	0	0	0	0	221
"Efnb2.Notch4"	"Efnb2"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	179	338	433
"Ltbp1.Notch4"	"Ltbp1"	"Notch4"	0	0	0	0	612	0	0	0	228	0	0	0	212	281
"Vwf.Notch4"	"Vwf"	"Notch4"	0	0	0	0	0	192	0	0	0	0	0	190	65	334
"Angptl4.Notch4"	"Angptl4"	"Notch4"	0	0	0	0	0	0	0	0	166	0	0	66	108	244
"Bmp8b.Notch4"	"Bmp8b"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	73	179	206
"Tgfb1.Notch4"	"Tgfb1"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	108	179	236
"Shh.Notch4"	"Shh"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	153	426	493
"Apoe.Notch4"	"Apoe"	"Notch4"	0	0	0	0	0	134	0	0	0	0	0	51	68	167
"Efna2.Notch4"	"Efna2"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	108	88	151
"Tgfb3.Notch4"	"Tgfb3"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	108	179	236
"Angptl2.Notch4"	"Angptl2"	"Notch4"	0	0	0	0	0	0	0	0	166	0	0	45	108	227
"App.Notch4"	"App"	"Notch4"	0	0	0	0	0	0	0	0	83	0	0	125	406	481
"Bmp7.Notch4"	"Bmp7"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	110	179	238
"Wnt3a.Notch4"	"Wnt3a"	"Notch4"	0	0	0	0	0	0	0	0	198	0	0	210	220	462
"Wnt2.Notch4"	"Wnt2"	"Notch4"	0	0	0	0	0	0	0	0	198	0	0	77	220	372
"Bmp5.Notch4"	"Bmp5"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	49	179	185
"Dll1.Notch4"	"Dll1"	"Notch4"	0	0	0	0	683	0	0	0	642	900	360	730	68	980
"Mmp13.Notch4"	"Mmp13"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	153	75	183
"Lpl.Igf1r"	"Lpl"	"Igf1r"	0	0	0	0	0	0	0	0	0	0	0	0	338	338
"Lama5.Itgb2l"	"Lama5"	"Itgb2l"	0	0	0	0	0	0	0	0	66	0	0	0	182	203
"Lama5.Pdgfra"	"Lama5"	"Pdgfra"	0	0	0	0	0	0	82	0	0	0	0	118	0	155
"Lama5.Itgb7"	"Lama5"	"Itgb7"	0	0	0	0	0	0	0	0	72	800	474	0	339	926
"Lama5.Itga3"	"Lama5"	"Itga3"	0	0	0	0	0	132	0	0	0	800	559	412	0	948
"Lama5.Smo"	"Lama5"	"Smo"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Lama5.Bcam"	"Lama5"	"Bcam"	0	0	0	0	0	0	0	0	381	0	0	239	177	578
"Lama5.Ddr1"	"Lama5"	"Ddr1"	0	0	0	0	0	134	0	0	0	0	0	90	0	178
"Lama5.Cd44"	"Lama5"	"Cd44"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Lama5.Tgfbr1"	"Lama5"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	139	64	159
"Qdpr.Cav1"	"Qdpr"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	249	0	248
"Cd5l.Mertk"	"Cd5l"	"Mertk"	0	0	0	0	0	113	0	0	0	0	0	136	0	200
"Wnt3.Celsr1"	"Wnt3"	"Celsr1"	0	0	0	0	0	0	0	0	0	0	0	0	190	190
"Cdh1.Celsr1"	"Cdh1"	"Celsr1"	0	0	0	0	625	185	0	0	0	0	0	140	0	216
"Ccl11.Celsr1"	"Ccl11"	"Celsr1"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
