Human.gene.name,Gene.name
GRM5,GRM5
POLE2,POLE2
VIL1,VIL1
ZRANB3,ZRANB3
PDZD4,PDZD4
UBE2I,UBE2I
EIF2AK1,EIF2AK1
SLC6A1,SLC6A1
P2RY2,P2RY2
TRIM5,TRIM5
AGT,AGT
NOA1,NOA1
WDR26,WDR26
RALGDS,RALGDS
CFAP65,CFAP65
KRT77,KRT77
POLD3,POLD3
AC009014.1,AC009014.1
C16orf89,C16orf89
PCBP4,PCBP4
PHKA2,PHKA2
C14orf28,C14orf28
FAM159A,FAM159A
FBXO42,FBXO42
PRTN3,PRTN3
ST8SIA5,ST8SIA5
DDRGK1,DDRGK1
AL121753.1,AL121753.1
EIF6,EIF6
MUC1,MUC1
PRRC2C,PRRC2C
CTSK,CTSK
KCNJ1,KCNJ1
SNX15,SNX15
MYO1D,MYO1D
GP6,GP6
ZNF142,ZNF142
KLRB1,KLRB1
TNFRSF9,TNFRSF9
RASL11A,RASL11A
VPS4B,VPS4B
USP48,USP48
GPX7,GPX7
ATP4A,ATP4A
CTSS,CTSS
OTUD7B,OTUD7B
FAM83C,FAM83C
JAM2,JAM2
EMX2,EMX2
NRAS,NRAS
RAB21,RAB21
TANC1,TANC1
CXCR3,CXCR3
FIGNL1,FIGNL1
GDF6,GDF6
MCOLN3,MCOLN3
KLRB1,KLRB1
BX276092.10,BX276092.10
CXorf49,CXorf49
CXorf49B,CXorf49B
BLMH,BLMH
DFNB59,DFNB59
SYT12,SYT12
C14orf105,C14orf105
FMR1NB,FMR1NB
USP37,USP37
ERICH4,ERICH4
OPTC,OPTC
KCNU1,KCNU1
WIPF2,WIPF2
RHOD,RHOD
RNF222,RNF222
CUL4A,CUL4A
LHFPL1,LHFPL1
KLRB1,KLRB1
FLI1,FLI1
VEGFC,VEGFC
SIN3A,SIN3A
FAM86B2,FAM86B2
FAM86C1,FAM86C1
EEF2KMT,EEF2KMT
FAM86B1,FAM86B1
TIE1,TIE1
NXT1,NXT1
RPL26,RPL26
MINOS1,MINOS1
SLC11A2,SLC11A2
ATP5SL,ATP5SL
BX276092.10,BX276092.10
CXorf49,CXorf49
CXorf49B,CXorf49B
TIMM17A,TIMM17A
CDC27,CDC27
NUDT21,NUDT21
CAPN9,CAPN9
PRELP,PRELP
CDCA7,CDCA7
ALG1L,ALG1L
ALG1L2,ALG1L2
ALG1,ALG1
FKBP7,FKBP7
IGHD,IGHD
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
MAPK7,MAPK7
GPN3,GPN3
THAP12,THAP12
ZNF366,ZNF366
NHSL2,NHSL2
SFTPB,SFTPB
JRK,JRK
BRCC3,BRCC3
AACS,AACS
ABI2,ABI2
UTS2,UTS2
RPUSD3,RPUSD3
KIAA2013,KIAA2013
GTF3A,GTF3A
HS6ST2,HS6ST2
PHACTR1,PHACTR1
POLR2B,POLR2B
ACTR6,ACTR6
GPR141,GPR141
CAMTA1,CAMTA1
ALKBH3,ALKBH3
AARS,AARS
RTL5,RTL5
SPCS3,SPCS3
RAB11FIP2,RAB11FIP2
TRIM5,TRIM5
NIPSNAP2,NIPSNAP2
CNOT9,CNOT9
PSCA,PSCA
RDH13,RDH13
SPATA4,SPATA4
ZNF768,ZNF768
RRAGA,RRAGA
CDC6,CDC6
VPS29,VPS29
KRT76,KRT76
ASB5,ASB5
RAB11FIP1,RAB11FIP1
KLHL28,KLHL28
THEM6,THEM6
TRIM45,TRIM45
STYX,STYX
MFAP4,MFAP4
SLURP1,SLURP1
SLK,SLK
MTIF3,MTIF3
IGFBP7,IGFBP7
BAG2,BAG2
ITPA,ITPA
ODF4,ODF4
PLEKHA3,PLEKHA3
B3GLCT,B3GLCT
ESR2,ESR2
GPR62,GPR62
RAD51B,RAD51B
IQCA1L,IQCA1L
KIF19,KIF19
KRT79,KRT79
N4BP3,N4BP3
C11orf96,C11orf96
AMOT,AMOT
KIF5B,KIF5B
TGIF1,TGIF1
WDR20,WDR20
EXOSC6,EXOSC6
FAM216A,FAM216A
TOP2B,TOP2B
CCNB1,CCNB1
INTS13,INTS13
STX12,STX12
USP39,USP39
MMP1,MMP1
IHH,IHH
CRADD,CRADD
RRP9,RRP9
KCNH6,KCNH6
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
NFIB,NFIB
GZF1,GZF1
VAMP3,VAMP3
NHEJ1,NHEJ1
PIMREG,PIMREG
SLC35F4,SLC35F4
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
PER3,PER3
TRAJ53,TRAJ53
FAM19A2,FAM19A2
TRAPPC2,TRAPPC2
AC003002.1,AC003002.1
EDRF1,EDRF1
ZC3HC1,ZC3HC1
BBS9,BBS9
IGHM,IGHM
SH2B3,SH2B3
STT3A,STT3A
MOB1B,MOB1B
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
FGFR1OP2,FGFR1OP2
PARP3,PARP3
BTBD17,BTBD17
DRGX,DRGX
ITSN2,ITSN2
CD4,CD4
HEATR3,HEATR3
ARHGAP45,ARHGAP45
ANKRD54,ANKRD54
TMEM120A,TMEM120A
ETNK1,ETNK1
HAUS6,HAUS6
SLC23A3,SLC23A3
UQCC1,UQCC1
GPR142,GPR142
LRRIQ1,LRRIQ1
ZCCHC11,ZCCHC11
TSSC1,TSSC1
BCKDHA,BCKDHA
NFATC2,NFATC2
LTBR,LTBR
SLU7,SLU7
DNAJC24,DNAJC24
MYL4,MYL4
MTIF2,MTIF2
NPPA,NPPA
GRAMD2,GRAMD2
B3GNT8,B3GNT8
ZNF408,ZNF408
FAM71B,FAM71B
MMP10,MMP10
SIGLEC11,SIGLEC11
SIGLEC10,SIGLEC10
TEX15,TEX15
AC002310.5,AC002310.5
AC002310.4,AC002310.4
ZNF764,ZNF764
ZNF747,ZNF747
KNL1,KNL1
LMOD1,LMOD1
TTLL1,TTLL1
NCLN,NCLN
ADAM21,ADAM21
USP26,USP26
UTP14C,UTP14C
UTP14A,UTP14A
LIPT2,LIPT2
C12orf45,C12orf45
C9orf142,C9orf142
JADE3,JADE3
MREG,MREG
EPS8L1,EPS8L1
PTPN4,PTPN4
ACSL3,ACSL3
ALDH1L2,ALDH1L2
C2orf68,C2orf68
PRIMA1,PRIMA1
SPRYD7,SPRYD7
DIS3L2,DIS3L2
CHCHD6,CHCHD6
ATXN2,ATXN2
KCNE3,KCNE3
SNRPA1,SNRPA1
MED7,MED7
ARL10,ARL10
TMEM19,TMEM19
RSG1,RSG1
ARHGAP33,ARHGAP33
DRC7,DRC7
IFI16,IFI16
PYHIN1,PYHIN1
MS4A6E,MS4A6E
MS4A6A,MS4A6A
MIP,MIP
MCOLN2,MCOLN2
LYPD2,LYPD2
SPRYD3,SPRYD3
PRDM8,PRDM8
GPRC5C,GPRC5C
ALCAM,ALCAM
WNK2,WNK2
RIIAD1,RIIAD1
UBE2R2,UBE2R2
MAFK,MAFK
PPP2CB,PPP2CB
CLIC3,CLIC3
MOK,MOK
NUTF2,NUTF2
HTR2C,HTR2C
DHRS9,DHRS9
IQCF1,IQCF1
UBXN8,UBXN8
ABCC2,ABCC2
CELF3,CELF3
PCSK6,PCSK6
DHCR24,DHCR24
DAXX,DAXX
PSMG3,PSMG3
TMEM184A,TMEM184A
TMEM184A,TMEM184A
SNRPB2,SNRPB2
FAM228A,FAM228A
KRTCAP2,KRTCAP2
LYNX1,LYNX1
LYRM1,LYRM1
TRIM46,TRIM46
PECR,PECR
HRH1,HRH1
LAMTOR4,LAMTOR4
ARL2,ARL2
DCUN1D3,DCUN1D3
BATF2,BATF2
FAM129C,FAM129C
C14orf37,C14orf37
SHISA4,SHISA4
ZNF451,ZNF451
DNAH3,DNAH3
DUSP2,DUSP2
PPEF1,PPEF1
CCNG2,CCNG2
ZC4H2,ZC4H2
C11orf58,C11orf58
ONECUT3,ONECUT3
DRC3,DRC3
EIF3G,EIF3G
MTMR12,MTMR12
DCAF7,DCAF7
BLM,BLM
C1orf158,C1orf158
C9orf84,C9orf84
PGLS,PGLS
ACP6,ACP6
DDX27,DDX27
DCK,DCK
AC011604.2,AC011604.2
SLCO1B7,SLCO1B7
SLCO1B1,SLCO1B1
AC022335.1,AC022335.1
SLCO1B3,SLCO1B3
TPCN2,TPCN2
KIAA0825,KIAA0825
MYCN,MYCN
C1orf198,C1orf198
IQCF5,IQCF5
SCML4,SCML4
EXOC2,EXOC2
CRLF2,CRLF2
FMOD,FMOD
CNTROB,CNTROB
LDAH,LDAH
AC002310.5,AC002310.5
AC002310.4,AC002310.4
ZNF764,ZNF764
ZNF747,ZNF747
IQCF6,IQCF6
CD300A,CD300A
CD300C,CD300C
FLNA,FLNA
THY1,THY1
KSR1,KSR1
MAGEA2,MAGEA2
MAGEA4,MAGEA4
MAGEA8,MAGEA8
MAGEA6,MAGEA6
MAGEA3,MAGEA3
MAGEA9B,MAGEA9B
MAGEA1,MAGEA1
MAGEA12,MAGEA12
MAGEA9,MAGEA9
MAGEA2B,MAGEA2B
MAGEA11,MAGEA11
BICD1,BICD1
TRO,TRO
AFF1,AFF1
C21orf62,C21orf62
AADACL3,AADACL3
HORMAD1,HORMAD1
LMO2,LMO2
MMP8,MMP8
HOXA1,HOXA1
ELMO1,ELMO1
AFF2,AFF2
OR10AG1,OR10AG1
BTG2,BTG2
GRM2,GRM2
CNTRL,CNTRL
SERPINB5,SERPINB5
LAMP1,LAMP1
ARHGAP25,ARHGAP25
NSL1,NSL1
ATG16L2,ATG16L2
CLHC1,CLHC1
KIAA0232,KIAA0232
AANAT,AANAT
ATP5J,ATP5J
THRB,THRB
AADACL4,AADACL4
IFI16,IFI16
PYHIN1,PYHIN1
IFT122,IFT122
GRTP1,GRTP1
KCNAB1,KCNAB1
AGER,AGER
TEX264,TEX264
IFI16,IFI16
PYHIN1,PYHIN1
SP6,SP6
METTL14,METTL14
RPS27A,RPS27A
HTR1D,HTR1D
GABPA,GABPA
TMEM132B,TMEM132B
AC008758.1,AC008758.1
RBM3,RBM3
ZNF136,ZNF136
ZNF564,ZNF564
TBC1D14,TBC1D14
PALMD,PALMD
ARHGEF15,ARHGEF15
CILP,CILP
TIAL1,TIAL1
FBXO3,FBXO3
TMEM266,TMEM266
ARFGAP1,ARFGAP1
FGF5,FGF5
C4orf17,C4orf17
ZFP36L1,ZFP36L1
RFT1,RFT1
AC096887.1,AC096887.1
LOXHD1,LOXHD1
SEC24D,SEC24D
SCNN1A,SCNN1A
AADACL2,AADACL2
AADACL4,AADACL4
RHBDF2,RHBDF2
OR4N5,OR4N5
WNT11,WNT11
IL13RA2,IL13RA2
OR4L1,OR4L1
RAD54L2,RAD54L2
TMEM147,TMEM147
DDC,DDC
LYNX1,LYNX1
CHIT1,CHIT1
TOR1AIP2,TOR1AIP2
ICA1,ICA1
MAP2,MAP2
FXYD4,FXYD4
SPAG16,SPAG16
FCHSD2,FCHSD2
CCDC88C,CCDC88C
ADH7,ADH7
HUS1B,HUS1B
CHL1,CHL1
TAPT1,TAPT1
SLCO1A2,SLCO1A2
RAB44,RAB44
C22orf29,C22orf29
GNB1L,GNB1L
CNOT1,CNOT1
MFRP,MFRP
AC068234.1,AC068234.1
ITGB3,ITGB3
OR10AG1,OR10AG1
OSBPL8,OSBPL8
GRHL3,GRHL3
TOR1AIP1,TOR1AIP1
OR4L1,OR4L1
DAO,DAO
MYT1L,MYT1L
OR10AG1,OR10AG1
TACO1,TACO1
GPR135,GPR135
PIN4,PIN4
PGM2L1,PGM2L1
LHX6,LHX6
DNAJC5G,DNAJC5G
CTSC,CTSC
ETFA,ETFA
UGCG,UGCG
SLCO1A2,SLCO1A2
RNF181,RNF181
MAP3K3,MAP3K3
USP21,USP21
ERCC6L,ERCC6L
AADAC,AADAC
SLC30A3,SLC30A3
CLPX,CLPX
SF3B4,SF3B4
ABCF2,ABCF2
LAG3,LAG3
POU5F2,POU5F2
L3HYPDH,L3HYPDH
MTMR11,MTMR11
RARA,RARA
SLC25A12,SLC25A12
RBM44,RBM44
TRIM6-TRIM34,TRIM6-TRIM34
TRIM34,TRIM34
LIMD2,LIMD2
TRPC7,TRPC7
MYL12B,MYL12B
PLPPR4,PLPPR4
ACP2,ACP2
ARHGAP1,ARHGAP1
TMEM150A,TMEM150A
VPS33A,VPS33A
AC048338.1,AC048338.1
TXNRD3,TXNRD3
ROS1,ROS1
LRFN4,LRFN4
PRCD,PRCD
AVPR2,AVPR2
RNF26,RNF26
DOCK3,DOCK3
OTOR,OTOR
PRKD1,PRKD1
SSPO,SSPO
USP2,USP2
SNAP23,SNAP23
LY6D,LY6D
ZNFX1,ZNFX1
SENP3,SENP3
SENP3-EIF4A1,SENP3-EIF4A1
CORO1A,CORO1A
OLIG2,OLIG2
CYGB,CYGB
ARHGAP4,ARHGAP4
NAPB,NAPB
KIF2B,KIF2B
TRIM5,TRIM5
IGFBP6,IGFBP6
ADAMTSL3,ADAMTSL3
MS4A6E,MS4A6E
MS4A6A,MS4A6A
CCDC47,CCDC47
VSTM4,VSTM4
C19orf84,C19orf84
PDCD7,PDCD7
C8orf37,C8orf37
DDB2,DDB2
LIM2,LIM2
OLIG1,OLIG1
SOCS2,SOCS2
C4orf22,C4orf22
C19orf84,C19orf84
ZNF496,ZNF496
AATF,AATF
TSPYL4,TSPYL4
RPS4X,RPS4X
KATNB1,KATNB1
MGAT4B,MGAT4B
GOT1L1,GOT1L1
RXFP2,RXFP2
COL10A1,COL10A1
NR3C1,NR3C1
RAPH1,RAPH1
LPCAT1,LPCAT1
AC015802.6,AC015802.6
LTBP2,LTBP2
ST6GALNAC2,ST6GALNAC2
NT5DC1,NT5DC1
GPR107,GPR107
PRPF38A,PRPF38A
HAL,HAL
GDF5OS,GDF5OS
GDF5,GDF5
PAPD5,PAPD5
GJD3,GJD3
SERPINB12,SERPINB12
LRCH2,LRCH2
C1QTNF2,C1QTNF2
STRADA,STRADA
CITED1,CITED1
RNH1,RNH1
PDZD2,PDZD2
ATPAF2,ATPAF2
ORM1,ORM1
ORM2,ORM2
OR10AG1,OR10AG1
FAM45A,FAM45A
LY6K,LY6K
KIFC3,KIFC3
BOLA2,BOLA2
BOLA2B,BOLA2B
PSME2,PSME2
CCNJL,CCNJL
COL9A1,COL9A1
CLEC2D,CLEC2D
CLEC2A,CLEC2A
TTF2,TTF2
MRGPRF,MRGPRF
DCAF1,DCAF1
TPSB2,TPSB2
TPSAB1,TPSAB1
TPSD1,TPSD1
RAB33B,RAB33B
KLHL25,KLHL25
UBAP1L,UBAP1L
ASXL2,ASXL2
SLX1B,SLX1B
SLX1A,SLX1A
BMP3,BMP3
PLEKHF2,PLEKHF2
GID4,GID4
HDAC8,HDAC8
KBTBD13,KBTBD13
C1orf210,C1orf210
MCCC2,MCCC2
LPAR3,LPAR3
TOGARAM1,TOGARAM1
NR1D2,NR1D2
SUGP1,SUGP1
HOOK2,HOOK2
NOP16,NOP16
SLC2A12,SLC2A12
LRP1B,LRP1B
TTC32,TTC32
SLC51B,SLC51B
ADRB3,ADRB3
KDM1A,KDM1A
DHTKD1,DHTKD1
RASL12,RASL12
CNIH3,CNIH3
KIF3C,KIF3C
TBPL1,TBPL1
S1PR4,S1PR4
SLC4A11,SLC4A11
MMP27,MMP27
MRGPRD,MRGPRD
ATP8B3,ATP8B3
COPS4,COPS4
ISL2,ISL2
PCSK2,PCSK2
RAMP1,RAMP1
HOXA6,HOXA6
ATP9A,ATP9A
FABP6,FABP6
GPC2,GPC2
CAPZB,CAPZB
HOXA2,HOXA2
TNFRSF1A,TNFRSF1A
SLC6A15,SLC6A15
GAPDHS,GAPDHS
ST6GALNAC1,ST6GALNAC1
ZNF180,ZNF180
RHBG,RHBG
RGN,RGN
VWC2L,VWC2L
METTL22,METTL22
TOP2A,TOP2A
HOXA5,HOXA5
LDHA,LDHA
OR10AG1,OR10AG1
SLC37A3,SLC37A3
MXRA7,MXRA7
TSACC,TSACC
LPIN1,LPIN1
DCP1B,DCP1B
ALKBH2,ALKBH2
SBSN,SBSN
HOXA3,HOXA3
RBM15B,RBM15B
PLEKHG6,PLEKHG6
RHBG,RHBG
WDSUB1,WDSUB1
MANF,MANF
USP30,USP30
TMEM125,TMEM125
HOXA7,HOXA7
CHPF2,CHPF2
STYXL1,STYXL1
C1QTNF5,C1QTNF5
FAM229B,FAM229B
EFCAB3,EFCAB3
NKG7,NKG7
GAL3ST4,GAL3ST4
RAB38,RAB38
MTFMT,MTFMT
ARL4A,ARL4A
HOXA4,HOXA4
RANGRF,RANGRF
C6orf118,C6orf118
SMARCD3,SMARCD3
CA10,CA10
HAVCR2,HAVCR2
OR8B3,OR8B3
OR8B2,OR8B2
LHX1,LHX1
EIF4EBP1,EIF4EBP1
ALKAL1,ALKAL1
IL17RA,IL17RA
EFCAB13,EFCAB13
SVOP,SVOP
GPC2,GPC2
C7orf43,C7orf43
ARRB2,ARRB2
SLC25A35,SLC25A35
MAPKAPK3,MAPKAPK3
TMEM91,TMEM91
KIF6,KIF6
CACNA1C,CACNA1C
VBP1,VBP1
GNA15,GNA15
LPCAT4,LPCAT4
FAM76A,FAM76A
IDS,IDS
AC244197.3,AC244197.3
MIER2,MIER2
EXOSC5,EXOSC5
NDUFAF6,NDUFAF6
NR2F1,NR2F1
RYR1,RYR1
SCRN2,SCRN2
PRG4,PRG4
TFF3,TFF3
SLC16A7,SLC16A7
UHRF1BP1L,UHRF1BP1L
HNRNPH3,HNRNPH3
KCNE4,KCNE4
PLPPR5,PLPPR5
TEX13D,TEX13D
TEX13C,TEX13C
MLF2,MLF2
PLEKHA4,PLEKHA4
CPNE5,CPNE5
CEP250,CEP250
EI24,EI24
CLEC5A,CLEC5A
UBAP2,UBAP2
LEXM,LEXM
HTT,HTT
ZC3H12B,ZC3H12B
CEP152,CEP152
SRSF2,SRSF2
PTGIS,PTGIS
CISH,CISH
CCDC121,CCDC121
MYL12A,MYL12A
ZMYM1,ZMYM1
BATF3,BATF3
PTGER3,PTGER3
MFSD11,MFSD11
LUZP1,LUZP1
NXPH1,NXPH1
HEMK1,HEMK1
RUFY2,RUFY2
DCAF12L1,DCAF12L1
DCAF12L2,DCAF12L2
SLC6A4,SLC6A4
AC008750.8,AC008750.8
CLDND2,CLDND2
ANAPC5,ANAPC5
FAM71A,FAM71A
PMS2,PMS2
AADACL4,AADACL4
MED6,MED6
DCAF12L1,DCAF12L1
DCAF12L2,DCAF12L2
IFNLR1,IFNLR1
KCNB1,KCNB1
AGR3,AGR3
TTC22,TTC22
SYT8,SYT8
FAM207A,FAM207A
C3orf18,C3orf18
PRR32,PRR32
SFPQ,SFPQ
C1orf27,C1orf27
PRKG2,PRKG2
EPC1,EPC1
EPB41,EPB41
C9orf172,C9orf172
C22orf23,C22orf23
AC010325.1,AC010325.1
TRAPPC1,TRAPPC1
RAB39B,RAB39B
COLGALT1,COLGALT1
DNMBP,DNMBP
PANK3,PANK3
AGPAT2,AGPAT2
ACPT,ACPT
CYFIP1,CYFIP1
PNKP,PNKP
UVRAG,UVRAG
IGKC,IGKC
TFF2,TFF2
CRTC3,CRTC3
UTP18,UTP18
AP3B1,AP3B1
TPSG1,TPSG1
SLAIN2,SLAIN2
CSTL1,CSTL1
UNC13A,UNC13A
ZNF112,ZNF112
SCAPER,SCAPER
CD300LB,CD300LB
CLEC18C,CLEC18C
CLEC18B,CLEC18B
CLEC18A,CLEC18A
FAM69B,FAM69B
AC005837.2,AC005837.2
METTL23,METTL23
CACNA1H,CACNA1H
SERPINB1,SERPINB1
MAGED2,MAGED2
C14orf2,C14orf2
BRD9,BRD9
HGSNAT,HGSNAT
JKAMP,JKAMP
APAF1,APAF1
EGFL7,EGFL7
TM6SF2,TM6SF2
CECR6,CECR6
EID1,EID1
SV2A,SV2A
SHC4,SHC4
JMJD6,JMJD6
PSPH,PSPH
LRRC46,LRRC46
HRAS,HRAS
TFF1,TFF1
SERPINB13,SERPINB13
BFSP1,BFSP1
RS1,RS1
CCDC175,CCDC175
ATF3,ATF3
RFTN1,RFTN1
RPL15,RPL15
BARD1,BARD1
SUCNR1,SUCNR1
CACNA2D2,CACNA2D2
CDKL5,CDKL5
IL22RA1,IL22RA1
RNF38,RNF38
L1CAM,L1CAM
PWWP2A,PWWP2A
SOAT2,SOAT2
AADACL4,AADACL4
WSB1,WSB1
NKIRAS1,NKIRAS1
PDE4D,PDE4D
SPG21,SPG21
UBE2E1,UBE2E1
RSPH10B,RSPH10B
RSPH10B2,RSPH10B2
TPR,TPR
MSANTD1,MSANTD1
ANKDD1A,ANKDD1A
METTL2A,METTL2A
METTL2B,METTL2B
HIGD2A,HIGD2A
HIGD2B,HIGD2B
MAJIN,MAJIN
C20orf173,C20orf173
AGR2,AGR2
SCG2,SCG2
SLC4A4,SLC4A4
GML,GML
DSTN,DSTN
OSBPL7,OSBPL7
UFC1,UFC1
PLEKHO2,PLEKHO2
ACTRT1,ACTRT1
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
LIN37,LIN37
NUDCD3,NUDCD3
SAMD15,SAMD15
DDX42,DDX42
CFAP57,CFAP57
PACRG,PACRG
RRP1,RRP1
SENP8,SENP8
TMED8,TMED8
AADACL4,AADACL4
SETD7,SETD7
HAPLN4,HAPLN4
LRIF1,LRIF1
ETFB,ETFB
GTF3C5,GTF3C5
PITPNM3,PITPNM3
MRPL10,MRPL10
HSPB6,HSPB6
IGFBP4,IGFBP4
CD300A,CD300A
CD300C,CD300C
TNFRSF14,TNFRSF14
PROSER3,PROSER3
PLIN2,PLIN2
PIF1,PIF1
TTC1,TTC1
ORM1,ORM1
ORM2,ORM2
UBE2F,UBE2F
UBE2F-SCLY,UBE2F-SCLY
ABAT,ABAT
R3HDM1,R3HDM1
CD300LD,CD300LD
DLG1,DLG1
FTSJ3,FTSJ3
RBM4B,RBM4B
LBR,LBR
BCL11B,BCL11B
TNS4,TNS4
VSIG10L,VSIG10L
PPP4R3A,PPP4R3A
FRY,FRY
COL12A1,COL12A1
LAS1L,LAS1L
CD300A,CD300A
CD300C,CD300C
ILK,ILK
SFMBT1,SFMBT1
CEL,CEL
BOLA1,BOLA1
NAA10,NAA10
IER3,IER3
RBM4,RBM4
CIDEC,CIDEC
HIST2H2AB,HIST2H2AB
ETFB,ETFB
RBM14,RBM14
SFXN4,SFXN4
CCR7,CCR7
CARS2,CARS2
RPIA,RPIA
ORC1,ORC1
CD300LD,CD300LD
RBM4,RBM4
MICU1,MICU1
SMARCE1,SMARCE1
CD300LD,CD300LD
BEND6,BEND6
SUSD1,SUSD1
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
PIK3R1,PIK3R1
CD300LD,CD300LD
ACSL6,ACSL6
AC026398.1,AC026398.1
PSMC5,PSMC5
CD300LD,CD300LD
FBLL1,FBLL1
RBM10,RBM10
CERS4,CERS4
BAG3,BAG3
CD300E,CD300E
NTMT1,NTMT1
MGAT5B,MGAT5B
TLK2,TLK2
ARHGEF19,ARHGEF19
FOXR1,FOXR1
GOLPH3L,GOLPH3L
ELL,ELL
CXorf40B,CXorf40B
CXorf40A,CXorf40A
OPA1,OPA1
QTRT2,QTRT2
CST11,CST11
GNAZ,GNAZ
NENF,NENF
SAXO2,SAXO2
RAB37,RAB37
NAXD,NAXD
PRAMEF9,PRAMEF9
PRAMEF26,PRAMEF26
PRAMEF17,PRAMEF17
PRAMEF25,PRAMEF25
PRAMEF5,PRAMEF5
PRAMEF1,PRAMEF1
PRAMEF12,PRAMEF12
PRAMEF27,PRAMEF27
PRAMEF14,PRAMEF14
PRAMEF8,PRAMEF8
PRAMEF7,PRAMEF7
PRAMEF15,PRAMEF15
PRAMEF6,PRAMEF6
PRAMEF20,PRAMEF20
PRAMEF19,PRAMEF19
PRAMEF18,PRAMEF18
PRAMEF2,PRAMEF2
PRAMEF13,PRAMEF13
PRAMEF33,PRAMEF33
PRAMEF4,PRAMEF4
PRAMEF11,PRAMEF11
PRAMEF10,PRAMEF10
AP000295.1,AP000295.1
IL10RB,IL10RB
